xx,xxx,xx,0,xx
3218,EXTRACTORES DE TORNILLOS JGO.      ,PZ,150.00,50363
3219,EXTRACTOR DE TORNILLOS 1        ,PZ,40.00,50364
3220,EXTRACTOR DE TORNILLOS 2        ,PZ,40.00,50365
3221,EXTRACTOR DE TORNILLOS 3        ,PZ,42.00,50366
3222,EXTRACTOR DE TORNILLOS 4        ,PZ,87.00,50367
3223,EXTRACTOR DE TORNILLOS 5        ,PZ,151.99,50368
3224,EXTRACTOR     ,PZ,0.00,50369
3225,ESPUMA EXPAN. 500 ML PRETUL       ,PZ,159.00,50370
3226,FLEXOMETRO PRETUL 3 MTS         ,PZ,35.00,50371
3227,FLEXOMETRO PRETUL 5.5 MTS        ,PZ,78.00,50372
3228,FLEXOMETRO TRUPER 5.5 MTS        ,PZ,142.00,50373
3229,FLEXOMETRO TRUPER ,PZ,63.00,50374
3230,FLEXOMETRO CADENA 3.6 MTS       ,PZ,122.99,50375
3231,FLEXOMETRO CADENA 5.5 MTS        ,PZ,215.01,50376
3232,FORMONES PRETUL 1/4,PZ,153.00,50377
3233,FORMONES PRETUL 5/8,PZ,96.00,50378
3234,FORMONES PRETUL 3/4,PZ,85.00,50379
3235,FORMONES TRUPER 1/4,PZ,63.00,50380
3236,FORMONES TRUPER 5/8,PZ,63.00,50381
3237,FORMONES TRUPER 3/4,PZ,82.00,50382
3238,GRIFAS TRUPER 1/2 Y 5/8         ,PZ,145.00,50383
3239,GRIFAS MEX 1/2 Y 5/8          ,PZ,90.00,50384
3240,GRIFA PATA DE CABRA,PZ,129.00,50385
3241,PICOLETA (MARTINELA) A.B.C       ,PZ,59.00,50386
3242,MANGO P/PALA   ,PZ,56.00,50387
3243,DESARMADOR CRUZ TRUPER B.CUA 3/8 X 12  ,PZ,97.00,50388
3244,VIDRIO CLARO PARA CARETA DE SOLDAR   ,PZ,6.00,50389
3245,DISCO CORTE METAL 4 1/2 CLV 710    ,PZ,30.00,50390
3246,CINCEL MAG. 3/4 X 10         ,PZ,32.00,50391
3247,ESPATULA 2 PRETUL,PZ,21.99,50392
3248,DISCO CORTE METAL TRUPER 7       ,PZ,64.00,50393
3249,AMARRADOR MINI  ,PZ,0.01,50394
3250,AMARRADOR CHICO  ,PZ,0.01,50395
3251,AMARRADOR MEDIANO ,PZ,24.00,50396
3252,AMARRADOR GDE.  ,PZ,0.00,50397
3253,GRIFA DE 3/8 X 1/2,PZ,109.01,50398
3254,GOGLE TRANSPARENTE,PZ,26.00,50399
3255,LENTES DE SEGURIDAD TRUPER       ,PZ,39.00,50400
3256,LIJA P/ AGUA GDO-600          ,PZ,9.00,50401
3257,LIJA P / AGUA GDO 400         ,PZ,10.00,50402
3258,LIJA P / AGUA GDO 320          ,PZ,11.00,50403
3259,LIJA P / AGUA GDO 280          ,PZ,11.00,50404
3260,LIJA P / AGUA GDO 220          ,PZ,11.00,50405
3261,LIJA P/ AGUA GDO 180          ,PZ,11.99,50406
3262,LIJA P/ AGUA GDO-150          ,PZ,11.00,50407
3263,LIJA P/ AGUA GDO-80,PZ,15.00,50408
3264,LIJA P/ AGUA GDO-1000          ,PZ,16.00,50409
3265,LIJA P/ AGUA GDO-1200          ,PZ,18.00,50410
3266,LIJA P/ AGUA GDO-1500          ,PZ,11.99,50411
3267,LIJA P/ AGUA GDO-2000          ,PZ,16.00,50412
3268,LIJA P/ MADERA GDO-120         ,PZ,8.00,50413
3269,LIJA P/ MADERA GDO-100         ,PZ,8.00,50414
3270,LIJA P/ MADERA GDO-80          ,PZ,9.00,50415
3271,LIJA P/ MADERA GDO-60          ,PZ,10.00,50416
3272,LIJA P/ MADERA GDO-50          ,PZ,9.00,50417
3273,LIJA P/ MADERA GDO-36          ,PZ,13.00,50418
3274,LIJA P/ ESMERIL FINA          ,PZ,15.00,50419
3275,LIJA P/ ESMERIL MEDIANA         ,PZ,17.01,50420
3276,LIJA P/ ESMERIL GRUESA         ,PZ,18.00,50421
3277,LIJA P/ ESMERIL EXTRA GRUESA      ,PZ,21.00,50422
3278,LIJA P/ESMERIL GDO-80 ROJA       ,PZ,13.00,50423
3279,LIJA P/ESMERIL GDO-60 ROJA       ,PZ,22.01,50424
3280,LIJA P/ESMERIL GDO-40 ROJA       ,PZ,23.00,50425
3281,LIJA P/ESMERIL GDO-36 ROJA       ,PZ,24.00,50426
3282,LIJA PARA PLOMERIA,PZ,13.00,50427
3283,LIJA P / AGUA GDO 120          ,PZ,10.00,50428
3284,DISCO 4 1/2 CORTE METAL 2006      ,PZ,24.50,50429
3285,DISCO FANDELI P/DESBASTE METAL 4 1/2  ,PZ,45.00,50430
3286,CUTTER C/PALANCA ,PZ,22.01,50431
3287,SEGUETA BIMETALICA 12 X 18       ,PZ,24.00,50432
3288,CAUTIN T/LAPIZ 30W C/ACCESORIOS     ,PZ,62.00,50433
3289,CAUTIN T/LAPIZ 30W,PZ,33.00,50434
3290,CINCEL AZULEJERO ,PZ,10.00,50435
3291,JGO REPUESTO P/REMACHADORA       ,PZ,0.00,50436
3292,JGO DE DESARMADORES P/JOYERO      ,PZ,78.00,50437
3293,PUNZON ECONOMICO ,PZ,13.71,50438
3294,CAUTIN TIPO LAPIZ 40W          ,PZ,49.00,50439
3295,SEGUETA P/CALADORA METAL U118A     ,PZ,0.00,50440
3296,SEGUETA P/CALADORA METAL U118B     ,PZ,19.00,50441
3297,SEGUETA P/CALADORA MADERA U101D     ,PZ,20.00,50442
3298,SEGUETA P/CALADORA METAL T118A     ,PZ,15.00,50443
3299,SEGUETA P/CALADORA METAL T118B     ,PZ,19.00,50444
3300,SEGUETA P/CALADORA MADERA T101B     ,PZ,20.00,50445
3301,SEGUETA P/CALADORA MADERA T101B     ,PZ,18.00,50446
3302,SEGUETA P/CALADORA T244D        ,PZ,19.00,50447
3303,EXTENCIÓN ELÉCTRICA CORTA NARANJA    ,PZ,15.00,50448
3304,CUÑA METALICA P MANGO DE MARTILLO    ,PZ,2.00,50449
3305,SEGUETA 12 X 18 NICHOLSON        ,PZ,22.01,50450
3306,SEGUETA 12 X 24 NICHOLSON        ,PZ,20.00,50451
3307,SEGUETA 12 X 18 INFRA          ,PZ,28.00,50452
3308,SEGUETA 12 X 24 INFRA          ,PZ,28.00,50453
3309,SEGUETA BIMETALICA 12 X 24       ,PZ,26.00,50454
3310,SERRUCHO TRUPER 20,PZ,120.00,50455
3311,CINCEL MAG 3/4 X 4,PZ,21.00,50459
3312,DISCO CORTE A.INOX 7 SABLE       ,PZ,64.99,50460
3313,DISCO CORTE DIAMENTE 7 ASTRIADO    ,PZ,319.00,50461
3314,CINCEL MAG. 1 X 10,PZ,31.00,50462
3315,FRESA PARA TALADRO 6 MM         ,PZ,67.00,50463
3316,LIJA P/ESMERIL GDO 100 ROJA       ,PZ,19.00,50464
3317,CINCEL MAG. 1/2 X 8,PZ,16.99,50465
3318,DADO MAGNÉTICO P/TALADRO 1/4      ,PZ,14.00,50469
3319,DADO MAGNÉTICO P/TALADRO 5/16      ,PZ,14.00,50470
3320,DADO PUNTA HEXA 8 MM          ,PZ,38.00,50471
3321,LIMA REDONDA BATARDA 4         ,PZ,44.00,50500
3322,LIMA REDONDA BATARDA 5         ,PZ,50.99,50501
3323,LIMA REDONDA BASTARDA 6         ,PZ,82.00,50502
3324,LIMA REDONDA BASTARDA 8        ,PZ,86.00,50503
3325,LIMA REDONDA BASTARDA 10        ,PZ,96.00,50504
3326,LIMA REDONDA BASTARDA 12        ,PZ,98.00,50505
3327,LIMA PLANA BASTARDA 4         ,PZ,35.99,50510
3328,LIMA PLANA BASTARDA 6         ,PZ,47.00,50511
3329,LIMA PLANA BASTARDA 8         ,PZ,69.00,50512
3330,LIMA PLANA BASTARDA 10         ,PZ,96.00,50513
3331,LIMA PLANA BASTARDA 12         ,PZ,125.00,50514
3332,LIMA CUADRADA BASTARDA 4        ,PZ,47.00,50518
3333,LIMA CUADRADA BASTARDA 6        ,PZ,52.00,50519
3334,LIMA CUADRADA BASTARDA 8        ,PZ,58.00,50520
3335,LIMA 1/2 CAÑA BASTARDA 6        ,PZ,135.00,50523
3336,LIMA 1/2 CAÑA BASTARDA 8        ,PZ,82.00,50524
3337,LIMA 1/2 CAÑA BASTARDA 10       ,PZ,110.00,50525
3338,LIMA TRIANGULO P/SERROTE        ,PZ,46.01,50530
3339,LIMA TRIANGULO DE 6          ,PZ,55.00,50531
3340,LIMA ESCOFINA DE 6,PZ,82.00,50534
3341,LIMA ESCOFINA DE 8,PZ,74.00,50535
3342,LLAVE P/BROQUERO 3/8          ,PZ,23.00,50536
3343,LLAVE P/BROQUERO CROMADA 1/2      ,PZ,28.00,50537
3344,LLAVE P/BROQUERO PAVO. 1/2       ,PZ,30.00,50538
3345,LLAVE P/BROQUERO PAVO. CHICA      ,PZ,22.01,50539
3346,LLAVE P/BROQUERO PAV. 1/4       ,PZ,0.00,50540
3347,SOCK BROQUERO P/TALADRO 1/2 TRUPER   ,PZ,92.00,50541
3348,NIVEL TRUPER TORPEDO 9         ,PZ,97.00,50543
3349,NIVEL PETRUL TORPEDO 9         ,PZ,38.00,50544
3350,NIVEL TRUPER 14 ,PZ,74.00,50545
3351,NIVEL TRUPER 18 ,PZ,98.99,50546
3352,NIVEL TRUPER 24 3 pociciones      ,PZ,142.00,50547
3353,NIVEL DE ALUMINIO BELLOTA 18      ,PZ,72.00,50548
3354,PUNTA P/DESARMADOR CRUZ CORTA      ,PZ,3.00,50549
3355,PUNTA P/DESARMADOR CRUZ LARGA      ,PZ,6.99,50550
3356,PUNTA P/DESARMADOR PLANA CORTA     ,PZ,5.75,50551
3357,PUNTA P/DESARMADOR PLANA LARGA     ,PZ,8.00,50552
3358,MACHUELO NC 3/16 ,PZ,38.00,50560
3359,MACHUELO NC 1/4  ,PZ,42.00,50561
3360,MACHUELO NC 5/16 ,PZ,46.01,50562
3361,MACHUELO NC 3/8 ,PZ,38.00,50563
3362,MACHUELO NC 7/16 ,PZ,55.00,50564
3363,MACHUELO NC 1/2  ,PZ,49.00,50565
3364,MACHUELO NC 9/16 ,PZ,120.00,50566
3365,MACHUELO NC 5/8  ,PZ,0.00,50567
3366,MACHUELO NF 3/16 ,PZ,34.00,50568
3367,MACHUELO NF 1/4  ,PZ,35.00,50569
3368,MACHUELO NF 5/16 ,PZ,43.00,50570
3369,MACHUELO NF 3/8  ,PZ,53.95,50571
3370,MACHUELO NF 7/16 ,PZ,63.00,50572
3371,MACHUELO NF 1/2  ,PZ,0.00,50573
3372,MACHUELO NF 9/16 ,PZ,120.00,50574
3373,MACHUELO NF 5/8  ,PZ,0.00,50575
3374,MACHUELO NPT 1/8 ,PZ,95.00,50576
3375,MACHUELO NPT 1/4 ,PZ,0.00,50577
3376,MACHUELO NPT 3/8 ,PZ,0.00,50578
3377,MACHUELO NPT 1/2 ,PZ,0.00,50579
3378,LLAVE ALLLEN STD CORTA 1/16       ,PZ,4.00,50580
3379,LLAVE ALLEN STD CORTA 5/64       ,PZ,4.00,50581
3380,LLAVE ALLEN STD CORTA 3/32       ,PZ,5.00,50582
3381,LLAVE ALLLEN STD CORTA 7/64      ,PZ,6.00,50583
3382,LLAVE ALLEN STD CORTA 1/8        ,PZ,6.50,50584
3383,LLAVE ALLEN STD CORTA 9/64       ,PZ,5.50,50585
3384,LLAVE ALLEN STD CORTA 5/32       ,PZ,11.00,50586
3385,LLAVE ALLEN STD CORTA 3/16       ,PZ,10.50,50587
3386,LLAVE ALLEN STD CORTA 7/32       ,PZ,11.99,50588
3387,LLAVE ALLEN STD CORTA 1/4        ,PZ,12.99,50589
3388,LLAVE ALLEN STD CORTA 5/16       ,PZ,32.00,50590
3389,LLAVE ALLEN STD CORTA 3/8        ,PZ,38.00,50591
3390,LLAVE ALLEN STD CORTA 1/2        ,PZ,59.00,50592
3391,LLAVE ALLEN STD LARGA 1/8        ,PZ,11.00,50593
3392,LLAVE ALLEN STD LARGA 5/32       ,PZ,22.01,50594
3393,LLAVE ALLEN STD LARGA 3/16       ,PZ,28.00,50595
3394,LLAVE ALLEN STD LARGA 7/32       ,PZ,19.00,50596
3395,LLAVE ALLEN STD LARGA 1/4        ,PZ,39.00,50597
3396,LLAVE ALLEN STD LARGA 5/16       ,PZ,42.00,50598
3397,LLAVE ALLEN STD LARGA 3/8        ,PZ,48.00,50599
3398,LLAVE ALLEN STD LARGA 7/16       ,PZ,64.00,50600
3399,LLAVE ALLEN STD LARGA 1/2        ,PZ,79.00,50601
3400,LLAVE ALLEN JGO STD NAVAJA 9 PZAS    ,PZ,77.00,50602
3401,LLAVE ALLEN JGO STD NAVAJA 7 PZAS    ,PZ,55.00,50603
3402,LLAVE ALLEN MM CORTA 2 MM        ,PZ,5.00,50604
3403,LLAVE ALLEN MM CORTA 3 MM        ,PZ,6.00,50605
3404,LLAVE ALLEN MM CORTA 4 MM        ,PZ,13.00,50606
3405,LLAVE ALLEN MM CORTA 5 MM        ,PZ,16.99,50607
3406,LLAVE ALLEN MM CORTA 6 MM        ,PZ,18.00,50608
3407,LLAVE ALLEN MM CORTA 7 MM        ,PZ,14.00,50609
3408,LLAVE ALLEN MM CORTA 8 MM        ,PZ,42.00,50610
3409,LLAVE ALLEN MM CORTA 10 MM       ,PZ,38.00,50611
3410,LLAVE ALLEN MM CORTA 12 MM       ,PZ,53.00,50612
3411,LLAVE ALLEN MM CORTA 13 MM       ,PZ,0.00,50613
3412,LLAVE ALLEN MM CORTA 14 MM       ,PZ,0.00,50614
3413,LLAVE ALLEN MM CORTA 16 MM       ,PZ,0.00,50615
3414,LLAVE ALLEN MM CORTA 18 MM       ,PZ,0.00,50616
3415,LLAVE ALLEN JGO STD NAVAJA 9 PZAS    ,PZ,84.00,50617
3416,LLAVE ALLEN JGO MM NAVAJA 7 PZAS    ,PZ,83.00,50618
3417,LLAVE ALLEN JGO MM T/BOLA 7 PZAS    ,PZ,85.00,50619
3418,PUNTA TORX CORTA No 10         ,PZ,5.00,50620
3419,PUNTA TORX CORTA No 15         ,PZ,5.00,50621
3420,PUNTA TORX CORTA No 20         ,PZ,5.00,50622
3421,PUNTA TORX CORTA No 25         ,PZ,5.00,50623
3422,PUNTA TORX CORTA No 30         ,PZ,5.00,50624
3423,PUNTA TORX CORTA No 35         ,PZ,6.00,50625
3424,LLAVE AJUSTABLE 12 PERICO        ,PZ,272.99,50626
3425,LLAVE AJUSTABLE 10 PERICO        ,PZ,245.00,50627
3426,LLAVE AJUSTABLE 8 PERICO        ,PZ,107.00,50628
3427,LLAVE AJUSTABLE MANGO DE VINIL 8 PERICO,PZ,89.00,50629
3428,LLAVE AJUSTABLE CORTO PERICO      ,PZ,69.00,50630
3429,LLAVE ALLEN JGO STD NAVAJA 8 PZAS    ,PZ,91.00,50631
3430,LLAVE ALLEN JGO MM NAVAJA 8 PZAS    ,PZ,84.00,50632
3431,BOQUILLA SOPLETE BOKER         ,PZ,0.00,50633
3432,BOQUILLA SOPLETE MOLINA         ,PZ,125.00,50634
3433,BOQUILLA SOPLETE LINMEX         ,PZ,0.00,50635
3434,COPLE RAPIDO P/AIRE LATON 1/4 x 1/4   ,PZ,22.01,50636
3435,COPLE RAPIDO P/AIRE LATON 3/8 x 3/8  ,PZ,59.00,50637
3436,CONECTOR ESPIGA P/AIRE METAL H.     ,PZ,19.00,50638
3437,CONECTOR ESPIGA P/AIRE METAL M.     ,PZ,19.00,50639
3438,COPLE F F ACERO 1/4,PZ,18.00,50640
3439,NIPLE ACERO 1/4 P/COMPRESORA      ,PZ,18.00,50641
3440,NIPLE ACERO ESPIGA 1/4 X 3/8 NPT    ,PZ,10.00,50642
3441,CABEZA INFLADORA H,PZ,34.00,50643
3442,VALVULA P/INFLAR BALON         ,PZ,2.51,50644
3443,VALVULA P/INYECTAR AIRE 1/4       ,PZ,49.00,50645
3444,CALIBRADOR P/LLANATAS PCL        ,PZ,62.00,50646
3445,PIEDRA MONTADA C/ROSA A-11-395     ,PZ,40.00,50647
3446,PIEDRA MONTADA C/ROSA A-4-393      ,PZ,40.00,50648
3447,PIEDRA MONTADA C/ROSA A-1-391      ,PZ,43.00,50649
3448,PIEDRA MONTADA 7 PZAS C ROSA      ,PZ,0.00,50650
3449,PIEDRA MONTADA 5 PZAS C ROSA      ,PZ,39.00,50651
3450,PIEDRA MONTADA 5 PZAS C AZUL      ,PZ,0.00,50652
3451,PIEDRA P/ESMERIL 6 OXIDO DE ALUMINIO  ,PZ,106.00,50653
3452,PIEDRA PARA ESMERIL 6 CARBURO DE SILICIO,PZ,134.00,50654
3453,PINZAS ELECTRICISTA TRUPER 8      ,PZ,165.00,50655
3454,PINZAS ELECTRICISTA TRUPER 7      ,PZ,125.00,50656
3455,PINZAS ELECTRICISTA TRUPER 6      ,PZ,98.00,50657
3456,PINZAS DE PUNTA TULMEX 8        ,PZ,150.00,50658
3457,PINZAS DE PUNTA TRUPER 8        ,PZ,122.99,50659
3458,PINZAS DE PUNTA TRUPER 7        ,PZ,122.00,50660
3459,PINZAS DE PUNTA TUL. 10        ,PZ,154.00,50661
3460,PINZAS DE PUNTA MINI PUNTA DE AGUJA   ,PZ,63.00,50662
3461,PINZAS DE CORTE PRETUL 8        ,PZ,115.00,50663
3462,PINZAS DE CORTE TRUPER 6        ,PZ,92.00,50664
3463,PINZAS DE CHOFER TRUPER 10       ,PZ,105.00,50665
3464,PINZAS DE CHOFER TRUPER 8        ,PZ,105.00,50666
3465,PINZAS DE CHOFER TRUPER 6        ,PZ,95.00,50667
3466,PINZAS DE EXTENCION TRUPER 10      ,PZ,219.00,50668
3467,PINZAS PUNTA P/ABRIR ANILLO       ,PZ,175.00,50669
3468,PINZAS DE PUNTA P/CERRAR ANILLO     ,PZ,165.00,50670
3469,PINZAS P/ANILLO C/4 CABEZAS       ,PZ,125.00,50671
3470,PINZAS DE PRESION RECTAS TRUPER 12   ,PZ,217.00,50672
3471,PINZAS DE PRESION RECTAS TRUPER 10   ,PZ,183.00,50673
3472,PINZAS DE PRESION RECTAS IRWIN 10    ,PZ,162.02,50674
3473,PINZAS DE PRESION RECTAS TRUPER 7    ,PZ,174.00,50675
3474,TENAZA P/ AZULEJO ,PZ,167.01,50676
3475,REMACHADORA TRUPER,PZ,165.00,50677
3476,REMACHADORA PRETUL,PZ,115.00,50678
3477,REMACHADORA TRUPER TIPO ACORDEON    ,PZ,415.00,50679
3478,MARTILLO GRANDE UÑA CURVA        ,PZ,92.00,50680
3479,MARTILLO GRANDE UÑA RECTA        ,PZ,163.00,50681
3480,MARTILLO CHICO UÑA CURVA SEMI PULIDO  ,PZ,52.00,50682
3481,MARTILLO CHICO UÑA CURVA PULIDO     ,PZ,64.00,50683
3482,MARRO 12 LBS   ,PZ,475.00,50684
3483,MARRO 16 LBS   ,PZ,727.00,50685
3484,MARRO 4 LBS    ,PZ,160.00,50686
3485,MARRO 3 LBS    ,PZ,172.00,50687
3486,MARRO 2 LBS   ,PZ,142.00,50688
3487,MARTILLO BOLA 40 OZ,PZ,233.00,50689
3488,MARTILLO BOLA 32 OZ,PZ,185.00,50690
3489,MARTILLO DE BOLA 24 OZ         ,PZ,169.00,50691
3490,MARTILLO BOLA 8 OZ,PZ,95.00,50692
3491,MANGO PARA MARTILLO UÑA MA16      ,PZ,26.10,50694
3492,MANGO MARTILLO BOLA MB 16        ,PZ,38.00,50695
3493,MANGO MARTILLO BOLA MB 8        ,PZ,35.00,50696
3494,MANGO MARTILLO BOLA MB 24        ,PZ,48.00,50697
3495,MANGO P/ MARRO MD 6/16         ,PZ,67.00,50698
3496,MANGO P/MARRO MD 4,PZ,26.00,50699
3497,MAZO DE HULE   ,PZ,112.00,50700
3498,MANGO P/MARRO LARGO,PZ,18.00,50701
3499,MANGO P/MARRO CORTO,PZ,15.00,50702
3500,MANGO P/HACHA   ,PZ,67.00,50703
3501,MANGO P/ZAPAPICO ,PZ,98.00,50704
3502,MANGO P/PALA  YEE,PZ,76.00,50705
3503,MANGO P/LIMA GRANDE,PZ,11.00,50706
3504,MANGO P/LIMA CHICO,PZ,5.50,50707
3505,MANGO P/MACETA CORTO          ,PZ,16.99,50708
3506,MANGO P/MACETA LARGO          ,PZ,17.01,50709
3507,LLAVE MIXTA LARGA TRUPER 1/4      ,PZ,0.00,50710
3508,LLAVE MIXTA LARGA TRUPER 5/16      ,PZ,69.99,50711
3509,LLAVE MIXTA LARGA TRUPER 3/8      ,PZ,0.00,50712
3510,LLAVE MIXTA LARGA TRUPER 7/16      ,PZ,69.00,50713
3511,LLAVE MIXTA LARGA TRUPER 1/2      ,PZ,80.01,50714
3512,LLAVE MIXTA LARGA TRUPER 9/16      ,PZ,91.00,50715
3513,LLAVE MIXTA LARGA TRUPER 5/8      ,PZ,0.00,50716
3514,LLAVE MIXTA LARGA TRUPER 11/16     ,PZ,81.00,50717
3515,LLAVE MIXTA LARGA TRUPER 3/4      ,PZ,142.00,50718
3516,LLAVE MIXTA LARGA TRUPER 7/8      ,PZ,208.48,50719
3517,LLAVE MIXTA LARGA TRUPER 15/16     ,PZ,0.00,50720
3518,LLAVE MIXTA LARGA TRUPER 1       ,PZ,0.00,50721
3519,LLAVE MIXTA LARGA TRUPER 1 1/16     ,PZ,0.00,50722
3520,LLAVE MIXTA LARGA TRUPER 1 1/8     ,PZ,0.00,50723
3521,LLAVE MIXTA CORTA PRETUL 1/4      ,PZ,20.00,50724
3522,LLAVE MIXTA CORTA PRETUL 5/16      ,PZ,23.00,50725
3523,LLAVE MIXTA CORTA PRETUL 3/8      ,PZ,25.00,50726
3524,LLAVE MIXTA CORTA PRETUL 7/16      ,PZ,28.00,50727
3525,LLAVE MIXTA CORTA PRETUL 1/2      ,PZ,34.00,50728
3526,LLAVE MIXTA CORTA PRETUL 9/16      ,PZ,34.00,50729
3527,LLAVE MIXTA CORTA PRETUL 5/8      ,PZ,29.00,50730
3528,LLAVE MIXTA CORTA PRETUL 3/4      ,PZ,54.00,50732
3529,LLAVE MIXTA CORTA PRETUL 7/8      ,PZ,75.01,50733
3530,LLAVE ESPAÑOLA COMB STD TRUPER 1/4 X 5/16,PZ,0.00,50734
3531,LLAVE ESPAÑOLA COMB STD TRUPER 3/8 X 7/16,PZ,45.00,50735
3532,LLAVE ESPAÑOLA COMB STD TRUPER 7/16 X 1/2,PZ,76.00,50736
3533,LLAVE ESPAÑOLA COMB STD TRUPER 1/2 X 9/16,PZ,91.00,50737
3534,LLAVE ASTRIAS COMB STD TRUPER 3/8 X 7/16,PZ,0.00,50738
3535,LLAVE ASTRIAS COMB STD TRUPER      ,PZ,0.00,50739
3536,PINZAS DE ELECTRICISTA DEL 9      ,PZ,220.01,50740
3537,PINZAS DE CORTE TRUPER 7        ,PZ,116.00,50741
3538,TIJERAS P/LAMINA 7,PZ,145.00,50745
3539,TIJERAS P/LAMINA 8,PZ,176.00,50746
3540,TIJERAS P/LAMINA 10,PZ,147.99,50747
3541,PLOMADA ZAMAC #3 ,PZ,95.00,50748
3542,PLOMADA DE BRONCE # 6          ,PZ,138.01,50749
3543,LLAVE MIXTA PRETUL 6 MM         ,PZ,0.00,50750
3544,LLAVE MIXTA PRETUL 7 MM         ,PZ,23.00,50751
3545,LLAVE MIXTA PRETUL 8 MM         ,PZ,26.00,50752
3546,LLAVE MIXTA PRETUL 9 MM         ,PZ,24.00,50753
3547,LLAVE MIXTA PRETUL 10 MM        ,PZ,28.00,50754
3548,LLAVE MIXTA PRETUL 11 MM        ,PZ,0.00,50755
3549,LLAVE MIXTA PRETUL 12 MM        ,PZ,29.00,50756
3550,LLAVE MIXTA PRETUL 13 MM        ,PZ,35.00,50757
3551,LLAVE MIXTA PRETUL 14 MM        ,PZ,35.00,50758
3552,LLAVE MIXTA PRETUL 15 MM        ,PZ,0.00,50759
3553,LLAVE MIXTA PRETUL 16 MM        ,PZ,0.00,50760
3554,LLAVE MIXTA PRETUL 17 MM        ,PZ,49.00,50761
3555,LLAVE MIXTA PRETUL 18 MM        ,PZ,51.01,50762
3556,LLAVE STILSON DEL 12          ,PZ,322.00,50763
3557,LLAVE STILSON 14 ,PZ,380.00,50764
3558,LlAVE STILSON 18 ,PZ,595.00,50765
3559,JGO DE 5 PUNTAS ALLEN STD E. 3/8    ,PZ,0.00,50766
3560,JGO DE 6 PUNTAS ALLEN MM E. 3/8     ,PZ,98.00,50767
3561,PINZAS DE PRESION PUNTA LARGA 6    ,PZ,0.00,50768
3562,PINZAS DE PRESION PUNTA LARGA 9    ,PZ,0.00,50769
3563,PISTOLA CALAFATEADORA TRUPER      ,PZ,64.00,50770
3564,PISTOLA CALAFATEADORA PRETUL      ,PZ,44.00,50771
3565,PISTOLA CALAFATEADORA MIKEL´S      ,PZ,0.00,50772
3566,PISTOLA DE AIRE TRUPER         ,PZ,85.00,50773
3567,PICOLETA MARTINELA MOLINA        ,PZ,64.99,50774
3568,PROTECCION FACIAL COMPLETA TRUPER    ,PZ,176.00,50775
3569,LLANA PLANA BELLOTA M/MADERA      ,PZ,96.00,50776
3570,LLANA PLANA TRUPER M/MADERA       ,PZ,115.00,50777
3571,LLANA PLANA M/PLASTICO         ,PZ,69.00,50778
3572,LLANA DENTADA   ,PZ,145.00,50779
3573,LLANA PLANA ECO  ,PZ,0.01,50780
3574,FLOTA LLANA 1/2 X 12          ,PZ,112.00,50781
3575,FLOTA LLANA 9 1/2 ACABADO FINO     ,PZ,142.00,50782
3576,FLOTA LLANA ACABADO ASPERO       ,PZ,0.01,50783
3577,FLEXOMETRO TRUPER 5.5 MTS        ,PZ,113.00,50785
3578,MARTILLO DE UÑA DE 10 OZ.        ,PZ,96.00,50786
3579,MARTILLO DE UÑA 20 OZ.         ,PZ,151.99,50787
3580,MARRO DE 2 1/2 LBS,PZ,163.00,50789
3581,PINZAS DE PRESION NARIZ LARGA      ,PZ,112.00,50790
3582,LLAVE ESPAÑOLA MM 14          ,PZ,35.00,50791
3583,COPLE RAPIDO P/AIRE 1/4 TRUPER     ,PZ,91.00,50894
3584,PISTOLA METALICA P/RIEGO        ,PZ,98.00,50896
3585,RUEDA ABRASIVA 6 C. SILICIO      ,PZ,134.00,50897
3586,PISTOLA P/RIEGO  ,PZ,48.00,50898
3587,JGO DE CORTA CIRCULOS PRETUL      ,PZ,86.00,50960
3588,JGO DE PUNTAS TORX CON SEGURO      ,PZ,29.00,50961
3589,JGO. DE CORTACIRCULOS TRUPER      ,PZ,179.00,50962
3590,JGO DE DESARMADORES 6 PZA        ,PZ,141.00,50963
3591,LLAVE MATRACA M.M.8,PZ,90.00,50964
3592,LLAVE MATRACA M.M.10          ,PZ,111.00,50965
3593,LLAVE MATRACA M.M. 13          ,PZ,140.00,50966
3594,LLAVE MATRACA M.M. 15          ,PZ,0.00,50967
3595,LLAVE MATRACA STD 3/8         ,PZ,83.00,50968
3596,LLAVE MATRACA STD 7/16         ,PZ,45.00,50969
3597,LLAVE MATRACA STD 1/2         ,PZ,139.00,50970
3598,LLAVE MATRACA STD 9/16         ,PZ,0.00,50971
3599,JGO DE LLAVES CONBINADAS STD 6 PZ   ,PZ,288.00,50973
3600,VOLTEADOR DE LAMINA,PZ,29.00,50975
3601,PIEDRA PUNTA MONTADA 404        ,PZ,53.00,50978
3602,CARDA P/ESMERIL CA-105         ,PZ,160.00,50979
3603,SOPLETE DE AIRE TIPO M         ,PZ,55.00,50980
3604,EXTEN. AUTOCLE 3/8 X 3         ,PZ,23.00,50982
3605,EXTEN. AUTOCLE 3/8 X 6         ,PZ,38.00,50983
3606,EXTEN. AUTOCLE 3/8 X 8         ,PZ,45.00,50984
3607,EXTEN. AUTOCLE 1/2 X 2 1/2       ,PZ,72.00,50985
3608,EXTEN. AUTOCLE 1/2 X 5         ,PZ,44.00,50986
3609,EXTEN. AUTOCLE 1/2 X 8         ,PZ,60.00,50987
